# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,14.763133385915895,0.5259147360399987,174.56188099813062,0,3.0,0.003928015800705436,-1.070824454786929,0.0,-0.06008987571008127
 0.11707047698440541,14.742667670952947,0.5278630541028215,174.56188099813062,0.3512114309532162,3.0,0.003928015800705436,-1.0778592051982419,0.09574889643419741,-0.4388722777556547
 0.16515540153971994,14.722402921482828,0.5297905972812146,174.5664850765919,0.4954662046191598,2.9999999999999996,0.0041919800460069176,-1.0989623455635416,0.1328523675907133,-0.9603309950480879
 0.2017763146104488,14.702337264074792,0.5316974839704294,174.57135025159667,0.6053289438313464,3.0000000000000013,0.004466461364357452,-1.1341305434523241,0.16750014242432681,-1.6064759266299273
 0.23241960103018847,14.682468825298095,0.5335838325657174,174.57648300643635,0.6972588030905654,3.0,0.004751795719377639,-1.1833582453984617,0.2017753239395257,-2.36145745863772
 0.25921637102798234,14.66279573172199,0.5354497614623303,174.58188993338317,0.777649113083947,2.999999999999999,0.00504832295747009,-1.2466376777771515,0.23653603332325798,-3.2155217309274544
 0.28326259951763166,14.643316109915734,0.5372953890555197,174.5875777328865,0.849787798552895,3.0,0.005356390083231531,-1.3239588480324658,0.27224948729863746,-4.162039216596033
 0.30521114288035545,14.624028086448584,0.5391208337405368,174.59355321256393,0.9156334286410663,3.0,0.005676352593170497,-1.4153095462552807,0.3092146073611665,-5.196214239677646
 0.3254885594756035,14.60492978788979,0.5409262139126331,174.59982328597476,0.9764656784268105,3.0,0.00600856960501982,-1.5206753471113845,0.34764536722951067,-6.314428134686824
 0.34439197597856347,14.586019340808614,0.5427116479670606,174.6063949711468,1.0331759279356905,3.000000000000003,0.006353405554525823,-1.640039612119378,0.38770835431384876,-7.513865907522783
 0.3621383507209199,14.567294871774305,0.5444772542990705,174.61327538889321,1.0864150521627598,3.000000000000006,0.006711230340651971,-1.7733834922780933,0.4295418625053946,-8.792286525935657
 0.3788919492678386,14.548754507356122,0.5462231513039142,174.62047176081674,1.136675847803516,3.0,0.007082420034558594,-1.920685931043102,0.4732664699630526,-10.147872875986712
 0.39478077036158365,14.530396374123319,0.5479494573768435,174.62799140708765,1.184342311084751,2.9999999999999964,0.007467355652192602,-2.081923667651723,0.5189912793395447,-11.579129049305124
 0.4099069143400037,14.512218598645152,0.54965629091311,174.6358417439025,1.2297207430200112,3.0,0.007866419115394407,-2.2570712407962183,0.5668177864010225,-13.08480730740969
 0.4243534206894827,14.494219307490875,0.5513437703079649,174.64403028065271,1.2730602620684481,3.0,0.008280000054257695,-2.4461009926444213,0.6168423668570381,-14.663854479595122
 0.43818894264212416,14.476396627229745,0.5530120139566599,174.65256461676069,1.3145668279263727,3.000000000000008,0.008708488170605945,-2.6489830732071997,0.6691579225016728,-16.31537154897565
 0.45147104113399555,14.458748684431015,0.5546611402544466,174.66145243819398,1.354413123401987,3.000000000000004,0.00915227642856942,-2.8656854450521707,0.7238549890302434,-18.038582459550366
 0.4642485664094646,14.441273605663945,0.5562912675965764,174.67070151361207,1.392745699228394,2.999999999999991,0.0096117600117818,-3.096173888362708,0.7810224920260211,-19.832809535545938
 0.4765634186012969,14.423969517497783,0.5579025143783007,174.68031969015988,1.4296902558038909,2.9999999999999956,0.01008733480613795,-3.340412006341719,0.8407482581287459,-21.697453746239372
 0.4884518746217209,14.40683454650179,0.5594949989948714,174.69031488885088,1.4653556238651628,3.0,0.010579396503181746,-3.5983612309590693,0.9031193605463005,-23.63197858847327
 0.49994560533351834,14.389866819245217,0.5610688398415399,174.70069509958162,1.499836816000555,2.999999999999995,0.011088340236576809,-3.869980829041944,0.9682223353842875,-25.635896714739843
 0.5110724671257624,14.373064462297323,0.5626241553135575,174.7114683756916,1.5332174013772872,3.000000000000005,0.011614560176024767,-4.155227908707097,1.0361433102103161,-27.70875867468406
 0.5218571262631598,14.356425602227361,0.5641610638061758,174.7226428281097,1.5655713787894796,3.0,0.012158447588992417,-4.45405742613397,1.1069680581165569,-29.850143304201463
 0.5323215573166505,14.339948365604588,0.5656796837146465,174.73422661903228,1.596964671949952,3.0000000000000213,0.012720390466338874,-4.766422192677603,1.180781997329366,-32.05964941315567
 0.5424854454316903,14.323630878998257,0.567180133434221,174.74622795514142,1.6274563362950711,2.999999999999989,0.0133007697193166,-5.092272882320318,1.2576701419184755,-34.336888507036484
 0.552366514214932,14.307471268977626,0.5686625313601509,174.7586550803203,1.657099542644796,2.999999999999989,0.013899964625664602,-5.431558039460846,1.3377170159773142,-36.68147833895589
 0.5619807954148358,14.291467662111947,0.5701269958876877,174.77151626787784,1.6859423862445075,3.0,0.014518343208565637,-5.784224087039749,1.4210065310519406,-39.093037134116294
 0.5713428525685056,14.27561818497048,0.571573645412083,174.78481981223726,1.714028557705517,3.000000000000012,0.015156265767729661,-6.1502153349998805,1.5076218363066707,-41.57117836258628
 0.58046596788587,14.259920964122474,0.573002598328588,174.79857402010487,1.7413979036576102,2.999999999999988,0.01581408299718201,-6.52947398908048,1.597645136046864,-44.11550596267923
 0.5893622995111973,14.244374126137188,0.5744139730324547,174.81278720105473,1.7680868985335922,3.0000000000000124,0.01649213413600901,-6.9219401599435795,1.6911574891447898,-46.72560993650274
